,ticker,exchange,assetType,priceCurrency,startDate,endDate
75896,TIKRX,NMFQS,Mutual Fund,USD,2006-04-04,2020-06-19
75897,TIL,NASDAQ,Stock,USD,2014-05-20,2018-05-02
75898,TILBX,NMFQS,Mutual Fund,USD,,
75899,TILCF,PINK,Stock,USD,2015-05-27,2020-06-19
75900,TILCX,NMFQS,Mutual Fund,USD,2000-03-30,2020-06-19
75901,TILDX,NMFQS,Mutual Fund,USD,2005-03-16,2020-06-19
75902,TILE,NASDAQ,Stock,USD,1990-03-26,2020-06-19
75903,TILGX,NMFQS,Mutual Fund,USD,2006-03-31,2020-06-19
75904,TILHX,NMFQS,Mutual Fund,USD,2016-01-04,2020-06-19
75905,TILIX,NMFQS,Mutual Fund,USD,2002-09-30,2020-06-19
75906,TILLX,NMFQS,Mutual Fund,USD,,
75907,TILPX,NMFQS,Mutual Fund,USD,2009-09-30,2020-06-19
75908,TILRX,NMFQS,Mutual Fund,USD,2006-04-04,2020-06-19
75909,TILT,NYSE ARCA,ETF,USD,2011-09-22,2020-06-19
75910,TILUX,NMFQS,Mutual Fund,USD,2016-03-15,2020-06-19
75911,TILVX,NMFQS,Mutual Fund,USD,2002-09-30,2020-06-19
75912,TILWX,NMFQS,Mutual Fund,USD,2018-12-06,2020-06-19
75913,TILXX,NMFQS,Mutual Fund,USD,,
75914,TIMBZ,NASDAQ,Stock,USD,,
75915,TIMCF,OTCMKTS,Stock,USD,2018-06-19,2020-03-02
75916,TIME,NYSE,Stock,USD,2014-05-21,2018-01-31
75917,TIMGF,PINK,Stock,USD,2017-03-23,2019-09-05
75918,TIMHY,,Stock,USD,,
75919,TIMIX,NMFQS,Mutual Fund,USD,2006-04-04,2020-06-19
75920,TIMNF,PINK,Stock,USD,2017-09-27,2020-03-26
75921,TIMRX,NMFQS,Mutual Fund,USD,2006-04-04,2020-06-19
75922,TIMSX,NMFQS,Mutual Fund,USD,2019-03-04,2020-06-19
75923,TIMTX,NMFQS,Mutual Fund,USD,2017-01-03,2020-06-19
75924,TIMUX,NMFQS,Mutual Fund,USD,2013-01-02,2020-06-19
75925,TIMVX,NMFQS,Mutual Fund,USD,2002-09-30,2020-06-19
75926,TIMWX,NMFQS,Mutual Fund,USD,,
75927,TIMXX,NMFQS,Mutual Fund,USD,,
75928,TIN,NYSE,Stock,USD,2017-01-25,2017-02-03
75929,TINAX,NMFQS,Mutual Fund,USD,2019-01-14,2020-06-19
75930,TINCX,NMFQS,Mutual Fund,USD,2005-07-01,2020-06-19
75931,TINFX,NMFQS,Mutual Fund,USD,2008-02-01,2020-06-19
75932,TINGX,NMFQS,Mutual Fund,USD,2007-02-01,2020-06-19
75933,TINIX,NMFQS,Mutual Fund,USD,2019-01-14,2020-06-19
75934,TINKF,PINK,Stock,USD,2013-01-30,2019-08-23
75935,TINLF,OTCGREY,Stock,USD,2019-01-28,2020-06-19
75936,TINLY,PINK,Stock,USD,2007-07-13,2020-06-19
75937,TINO,PINK,Stock,USD,2017-09-25,2020-06-19
75938,TINRX,NMFQS,Mutual Fund,USD,2006-04-03,2020-06-19
75939,TINTA,,Stock,USD,,
75940,TINTF,OTCBB,Stock,USD,2008-06-24,2018-02-02
75941,TINVX,NMFQS,Mutual Fund,USD,2008-02-01,2020-06-19
75942,TINY,NASDAQ,Stock,USD,2016-01-04,2017-04-03
75943,TIOAX,NMFQS,Mutual Fund,USD,2015-01-02,2020-06-19
75944,TIOCX,NMFQS,Mutual Fund,USD,2015-01-02,2020-06-19
75945,TIOHX,NMFQS,Mutual Fund,USD,2016-01-04,2020-06-19
75946,TIOIF,OTCMKTS,Stock,USD,,
75947,TIOIX,NMFQS,Mutual Fund,USD,2014-01-02,2020-06-19
75948,TIOPX,NMFQS,Mutual Fund,USD,2014-01-02,2020-06-19
75949,TIORX,NMFQS,Mutual Fund,USD,2006-04-05,2020-06-19
75950,TIOSX,NMFQS,Mutual Fund,USD,2014-01-02,2020-06-19
75951,TIOTX,NMFQS,Mutual Fund,USD,2014-01-02,2020-06-19
75952,TIOUX,NMFQS,Mutual Fund,USD,,
75953,TIOVX,NMFQS,Mutual Fund,USD,2018-12-06,2020-06-19
75954,TIOWX,NMFQS,Mutual Fund,USD,2017-03-17,2019-12-05
75955,TIP,NYSE ARCA,ETF,USD,2003-12-05,2020-06-19
75956,TIPAX,NMFQS,Mutual Fund,USD,2005-07-11,2017-11-24
75957,TIPCX,NMFQS,Mutual Fund,USD,2005-07-11,2017-11-24
75958,TIPGF,PINK,Stock,USD,2004-10-07,2020-03-10
75959,TIPIX,NMFQS,Mutual Fund,USD,2005-07-11,2017-11-24
75960,TIPLX,NMFQS,Mutual Fund,USD,2017-06-01,2020-06-19
75961,TIPNF,PINK,Stock,USD,2007-07-16,2020-06-19
75962,TIPPX,NMFQS,Mutual Fund,USD,2014-07-03,2020-06-19
75963,TIPRX,NMFQS,Mutual Fund,USD,2013-01-03,2020-06-19
75964,TIPS,PINK,Stock,USD,2007-07-13,2020-06-18
75965,TIPSX,NMFQS,Mutual Fund,USD,2005-07-11,2017-12-19
75966,TIPT,NASDAQ,Stock,USD,2010-10-15,2020-06-19
75967,TIPTX,NMFQS,Mutual Fund,USD,2005-07-11,2016-07-22
75968,TIPWX,NMFQS,Mutual Fund,USD,2014-07-03,2020-06-19
75969,TIPX,NYSE ARCA,ETF,USD,2013-05-30,2020-06-19
75970,TIPZ,NYSE ARCA,ETF,USD,2009-09-09,2020-06-19
75971,TIQIX,NMFQS,Mutual Fund,USD,2004-11-10,2020-06-19
75972,TIQRX,NMFQS,Mutual Fund,USD,2006-04-03,2020-06-19
75973,TIREX,NMFQS,Mutual Fund,USD,2002-09-30,2020-06-19
75974,TIRGX,NMFQS,Mutual Fund,USD,2017-01-03,2020-06-19
75975,TIRHX,NMFQS,Mutual Fund,USD,2016-01-04,2020-06-19
75976,TIRRX,NMFQS,Mutual Fund,USD,2016-01-04,2020-06-19
75977,TIRTX,NMFQS,Mutual Fund,USD,2006-03-31,2020-06-19
75978,TIRTZ,PINK,Stock,USD,2011-02-22,2020-06-19
75979,TIRXD,PINK,Stock,USD,2018-01-29,2018-02-21
75980,TIRXF,PINK,Stock,USD,2007-11-08,2018-01-25
75981,TIRXX,NMFQS,Mutual Fund,USD,,
75982,TIS,NYSE,Stock,USD,2005-07-15,2019-04-01
75983,TISA,NASDAQ,Stock,USD,1996-11-25,2019-05-06
75984,TISAX,NMFQS,Mutual Fund,USD,2016-01-04,2020-06-19
75985,TISBX,NMFQS,Mutual Fund,USD,2002-09-30,2020-06-19
75986,TISCF,PINK,Stock,USD,2007-09-04,2020-06-19
75987,TISCX,NMFQS,Mutual Fund,USD,1999-06-14,2020-06-19
75988,TISCY,PINK,Stock,USD,2007-07-13,2020-06-19
75989,TISDZ,PINK,Stock,USD,2007-07-13,2020-06-19
75990,TISEX,NMFQS,Mutual Fund,USD,2002-09-30,2020-06-19
75991,TISHX,NMFQS,Mutual Fund,USD,1984-01-18,2020-06-19
75992,TISI,NYSE,Stock,USD,1992-03-17,2020-06-19
75993,TISIX,NMFQS,Mutual Fund,USD,2006-04-05,2020-06-19
75994,TISPX,NMFQS,Mutual Fund,USD,2002-09-30,2020-06-19
75995,TISRX,NMFQS,Mutual Fund,USD,2006-04-05,2020-06-19
75996,TISTX,NMFQS,Mutual Fund,USD,,
75997,TISUQ,PINK,Stock,USD,2019-04-02,2020-02-28
75998,TISVX,NMFQS,Mutual Fund,USD,2014-01-02,2020-06-19
75999,TISWX,NMFQS,Mutual Fund,USD,2019-09-30,2020-06-19
76000,TISXX,NMFQS,Mutual Fund,USD,,
76001,TITAF,PINK,Stock,USD,2017-11-21,2019-03-20
76002,TITCF,PINK,Stock,USD,2005-04-14,2019-12-31
76003,TITCY,PINK,Stock,USD,2017-12-13,2019-08-26
76004,TITIX,NMFQS,Mutual Fund,USD,2006-04-05,2020-06-19
76005,TITMF,PINK,Stock,USD,2020-05-11,2020-05-11
76006,TITN,NASDAQ,Stock,USD,2007-12-13,2020-06-19
76007,TITRX,NMFQS,Mutual Fund,USD,2006-03-31,2020-06-19
76008,TITUF,OTCGREY,Stock,USD,2006-04-26,2020-06-19
76009,TITXD,OTCBB,Stock,USD,2009-06-26,2018-06-26
76010,TITXF,OTCBB,Stock,USD,2009-06-26,2018-06-18
76011,TIUSX,NMFQS,Mutual Fund,USD,2003-07-28,2020-06-19
76012,TIVACX,NMFQS,Mutual Fund,USD,,
76013,TIVADX,NMFQS,Mutual Fund,USD,,
76014,TIVAEX,NMFQS,Mutual Fund,USD,,
76015,TIVAHX,NMFQS,Mutual Fund,USD,,
76016,TIVAIX,NMFQS,Mutual Fund,USD,,
76017,TIVFX,NMFQS,Mutual Fund,USD,1994-08-01,2020-06-19
76018,TIVIX,NMFQS,Mutual Fund,USD,,
76019,TIVO,NASDAQ,Stock,USD,1997-03-13,2020-06-01
76020,TIVO1,NASDAQ,Stock,USD,,
76021,TIVRX,NMFQS,Mutual Fund,USD,2005-01-31,2020-06-19
76022,TIXC,OTCQX,Stock,USD,1994-09-27,2020-06-19
76023,TIXHX,NMFQS,Mutual Fund,USD,2016-01-04,2020-06-19
76024,TIXRX,NMFQS,Mutual Fund,USD,2006-04-05,2020-06-19
76025,TIXX,NASDAQ,Stock,USD,,
76026,TIXXF,OTCGREY,Stock,USD,2019-01-31,2020-03-30
76027,TIYRX,NMFQS,Mutual Fund,USD,2006-04-04,2020-06-19
76028,TIZAF,PINK,Stock,USD,2020-05-15,2020-05-19
76029,TJBH,OTCQB,Stock,USD,2014-12-03,2020-03-31
76030,TJCO,,Stock,USD,,
76031,TJIPF,PINK,Stock,USD,2007-09-24,2020-06-19
76032,TJNIX,NMFQS,Mutual Fund,USD,2005-11-15,2019-12-05
76033,TJNTX,NMFQS,Mutual Fund,USD,2017-03-17,2019-12-05
76034,TJNUX,NMFQS,Mutual Fund,USD,,
76035,TJRRF,OTCMKTS,Stock,USD,2017-10-18,2017-12-01
76036,TJSCF,PINK,Stock,USD,2007-08-14,2019-11-11
76037,TJSS,OTCMKTS,Stock,USD,2005-10-27,2020-05-12
76038,TJX,NYSE,Stock,USD,1988-01-05,2020-06-19
76039,TK,NYSE,Stock,USD,1995-07-20,2020-06-19
76040,TKAGY,PINK,Stock,USD,2007-07-13,2020-06-19
76041,TKAI,NASDAQ,Stock,USD,,
76042,TKAMY,PINK,Stock,USD,2017-09-22,2020-06-19
76043,TKAT,NYSE,Stock,USD,2015-11-25,2020-06-19
76044,TKAYF,PINK,Stock,USD,2018-04-23,2020-06-19
76045,TKAYY,PINK,Stock,USD,2020-03-25,2020-06-19
76046,TKBIF,OTCGREY,Stock,USD,2008-06-04,2020-06-17
76047,TKC,NYSE,Stock,USD,2000-07-11,2020-06-19
76048,TKCBF,OTCGREY,Stock,USD,2001-08-06,2020-06-05
76049,TKCBY,PINK,Stock,USD,2017-07-31,2020-05-20
76050,TKCI,OTCQB,Stock,USD,2016-01-04,2020-06-19
76051,TKCI1,NASDAQ,Stock,USD,,
76052,TKCM,PINK,Stock,USD,2018-09-24,2020-06-17
76053,TKCOF,OTCMKTS,Stock,USD,2001-12-12,2020-05-04
76054,TKCZF,OTCGREY,Stock,USD,2001-11-05,2019-07-30
76055,TKECF,PINK,Stock,USD,2007-07-17,2020-06-19
76056,TKECY,PINK,Stock,USD,2010-04-20,2020-06-19
76057,TKF,NYSE,ETF,USD,1990-01-11,2017-12-22
76058,TKFHY,PINK,Stock,USD,2009-12-07,2018-09-10
76059,TKFNF,PINK,Stock,USD,2020-02-03,2020-02-03
76060,TKFOY,PINK,Stock,USD,2018-01-03,2020-06-11
76061,TKFTF,OTCGREY,Stock,USD,2017-09-22,2020-05-04
76062,TKGBF,OTCQX,Stock,USD,2017-10-13,2020-06-10
76063,TKGBY,OTCQX,Stock,USD,2007-07-16,2020-06-19
76064,TKGL,PINK,Stock,USD,2009-08-28,2020-06-19
76065,TKGSF,PINK,Stock,USD,2007-08-16,2020-06-19
76066,TKGSY,PINK,Stock,USD,2009-01-29,2020-06-19
76067,TKGZY,OTCGREY,Stock,USD,2008-07-25,2019-09-10
76068,TKHGF,OTCGREY,Stock,USD,2014-04-28,2018-10-29
76069,TKHVF,OTCMKTS,Stock,USD,2013-11-12,2018-10-24
76070,TKHVY,PINK,Stock,USD,2013-11-21,2020-06-19
76071,TKIAF,OTCGREY,Stock,USD,,
76072,TKIEF,OTCGREY,Stock,USD,,
76073,TKIKF,PINK,Stock,USD,,
76074,TKKAF,OTCGREY,Stock,USD,,
76075,TKKHF,PINK,Stock,USD,2018-06-18,2020-05-21
76076,TKKIF,OTCMKTS,Stock,USD,2017-09-26,2018-06-28
76077,TKKSR,NASDAQ,Stock,USD,2018-09-12,2020-02-18
76078,TKKSU,NASDAQ,Stock,USD,2018-08-16,2020-02-18
76079,TKLC,NASDAQ,Stock,USD,,
76080,TKLS,PINK,Stock,USD,2009-03-26,2020-06-19
76081,TKMR,NASDAQ,Stock,USD,2007-07-26,2015-07-31
76082,TKMU,OTCBB,Stock,USD,2017-06-22,2017-09-18
76083,TKN,NYSE,Stock,USD,,
76084,TKNOF,OTCMKTS,Stock,USD,2013-05-20,2019-10-01
76085,TKOI,OTCQB,Stock,USD,2000-09-06,2020-06-19
76086,TKOMF,PINK,Stock,USD,2008-10-29,2020-06-19
76087,TKOMY,PINK,Stock,USD,2007-07-26,2020-06-19
76088,TKPHF,PINK,Stock,USD,2007-07-16,2020-06-19
76089,TKPPY,NYSE,Stock,USD,2016-01-04,2017-01-24
76090,TKR,NYSE,Stock,USD,1985-07-01,2020-06-19
76091,TKRFF,PINK,Stock,USD,2007-07-13,2020-06-19
76092,TKSHF,OTCGREY,Stock,USD,2003-07-31,2020-05-22
76093,TKSS,NASDAQ,Stock,USD,,
76094,TKSTF,PINK,Stock,USD,2014-06-10,2020-06-19
76095,TKTCY,PINK,Stock,USD,2011-06-22,2020-06-12
76096,TKTDQ,PINK,Stock,USD,2017-10-30,2018-03-14
76097,TKTDY,PINK,Stock,USD,2011-01-12,2017-10-27
76098,TKTL,NASDAQ,Stock,USD,,
76099,TKTM,NASDAQ,Stock,USD,,
76100,TKTX,NASDAQ,Stock,USD,,
76101,TKUMF,OTCGREY,Stock,USD,2003-05-12,2020-06-11
76102,TKURF,OTCBB,Stock,USD,2008-12-23,2020-04-24
76103,TKXHF,PINK,Stock,USD,2017-09-22,2020-06-19
76104,TKYMF,OTCMKTS,Stock,USD,2006-03-28,2020-06-08
76105,TKYMY,PINK,Stock,USD,2017-10-10,2020-06-18
76106,TKYVY,PINK,Stock,USD,2010-08-09,2020-06-19
76107,TKYYF,OTCMKTS,Stock,USD,2017-10-17,2017-10-24
76108,TLAB,NASDAQ,Stock,USD,,
76109,TLAFX,NMFQS,Mutual Fund,USD,2012-08-03,2020-06-19
76110,TLARX,NMFQS,Mutual Fund,USD,2017-03-10,2020-06-19
76111,TLATX,NMFQS,Mutual Fund,USD,2017-03-10,2020-06-19
76112,TLB,NYSE,Stock,USD,,
76113,TLBAX,NMFQS,Mutual Fund,USD,2019-05-10,2020-06-18
76114,TLBDX,NMFQS,Mutual Fund,USD,2019-05-13,2020-06-19
76115,TLC,NASDAQ,Stock,USD,2018-11-21,2020-06-19
76116,TLC1,,Stock,USD,,
76117,TLCC,PINK,Stock,USD,2015-05-07,2020-06-15
76118,TLCHX,NMFQS,Mutual Fund,USD,2019-05-13,2020-06-19
76119,TLCIX,NMFQS,Mutual Fund,USD,2014-07-10,2020-06-19
76120,TLCM,NASDAQ,Stock,USD,,
76121,TLCO,PINK,Stock,USD,1999-10-11,2020-06-19
76122,TLCP,NASDAQ,Stock,USD,,
76123,TLCR,NASDAQ,Stock,USD,,
76124,TLCT,NASDAQ,Stock,USD,,
76125,TLCVF,NASDAQ,Stock,USD,1997-07-02,2019-07-26
76126,TLCX,,Stock,USD,,
76127,TLCYX,NMFQS,Mutual Fund,USD,2014-07-10,2020-06-19
76128,TLDAX,NMFQS,Mutual Fund,USD,2014-01-02,2020-06-19
76129,TLDE,PINK,Stock,USD,2017-09-25,2020-06-19
76130,TLDH,NYSE ARCA,ETF,USD,2015-11-10,2020-06-19
76131,TLDIX,NMFQS,Mutual Fund,USD,2014-01-02,2020-06-19
76132,TLDN,PINK,Stock,USD,2008-08-29,2020-06-18
76133,TLDT,,Stock,USD,,
76134,TLED,PINK,Stock,USD,2017-09-22,2020-06-17
76135,TLEH,NYSE ARCA,ETF,USD,2015-11-10,2020-06-19
76136,TLEIX,NMFQS,Mutual Fund,USD,2001-02-15,2020-06-19
76137,TLEO,NASDAQ,Stock,USD,,
76138,TLEQX,NMFQS,Mutual Fund,USD,2019-05-13,2020-06-19
76139,TLESX,NMFQS,Mutual Fund,USD,2001-02-15,2020-06-19
76140,TLEVX,NMFQS,Mutual Fund,USD,2012-03-01,2020-06-19
76141,TLF,NASDAQ,Stock,USD,1993-09-27,2020-06-19
76142,TLFAX,NMFQS,Mutual Fund,USD,2016-01-04,2020-06-19
76143,TLFIX,NMFQS,Mutual Fund,USD,2009-09-30,2020-06-19
76144,TLFPX,NMFQS,Mutual Fund,USD,2009-10-01,2020-06-19
76145,TLFRX,NMFQS,Mutual Fund,USD,2007-12-03,2020-06-19
76146,TLFX,PINK,Stock,USD,2017-09-22,2020-06-19
76147,TLG,NYSE,Stock,USD,,
76148,TLGAX,NMFQS,Mutual Fund,USD,2000-10-25,2020-06-19
76149,TLGB,,Stock,USD,,
76150,TLGCX,NMFQS,Mutual Fund,USD,2004-02-03,2020-06-19
76151,TLGD,NASDAQ,Stock,USD,,
76152,TLGHF,PINK,Stock,USD,2008-01-15,2020-06-19
76153,TLGHY,PINK,Stock,USD,2013-05-06,2020-06-19
76154,TLGIX,NMFQS,Mutual Fund,USD,2011-03-01,2017-09-20
76155,TLGN,PINK,Stock,USD,2007-09-07,2020-06-19
76156,TLGNL,OTCMKTS,Stock,USD,,
76157,TLGQX,NMFQS,Mutual Fund,USD,2019-05-13,2020-06-19
76158,TLGRF,PINK,Stock,USD,2017-09-22,2020-06-19
76159,TLGRX,NMFQS,Mutual Fund,USD,2009-10-01,2020-06-19
76160,TLGSX,NMFQS,Mutual Fund,USD,2001-02-15,2017-09-20
76161,TLGT,NASDAQ,Stock,USD,2015-10-26,2020-06-19
76162,TLGUX,NMFQS,Mutual Fund,USD,1991-12-31,2020-06-19
76163,TLGVX,NMFQS,Mutual Fund,USD,2012-03-01,2017-09-20
76164,TLGWX,NMFQS,Mutual Fund,USD,2019-05-13,2020-06-19
76165,TLGYX,NMFQS,Mutual Fund,USD,2016-08-18,2020-06-19
76166,TLH,NYSE ARCA,ETF,USD,2007-01-11,2020-06-19
76167,TLHHX,NMFQS,Mutual Fund,USD,2016-01-04,2020-06-19
76168,TLHIX,NMFQS,Mutual Fund,USD,2009-10-01,2020-06-19
76169,TLHPX,NMFQS,Mutual Fund,USD,2009-10-01,2020-06-19
76170,TLHRX,NMFQS,Mutual Fund,USD,2009-10-01,2020-06-19
76171,TLI,NYSE,ETF,USD,1998-11-20,2020-06-19
76172,TLIBX,NMFQS,Mutual Fund,USD,,
76173,TLIF,PINK,Stock,USD,2011-02-23,2020-06-19
76174,TLIHX,NMFQS,Mutual Fund,USD,2016-01-04,2020-06-19
76175,TLIIX,NMFQS,Mutual Fund,USD,2007-12-03,2020-06-19
76176,TLINX,NMFQS,Mutual Fund,USD,2019-05-13,2020-06-19
76177,TLIPX,NMFQS,Mutual Fund,USD,2009-10-01,2020-06-19
76178,TLIRX,NMFQS,Mutual Fund,USD,2007-12-03,2020-06-19
76179,TLISX,NMFQS,Mutual Fund,USD,2017-01-03,2020-06-19
76180,TLK,NYSE,Stock,USD,2001-01-02,2020-06-19
76181,TLKGY,PINK,Stock,USD,2009-08-27,2020-06-19
76182,TLKMF,PINK,Stock,USD,2014-04-29,2020-06-19
76183,TLKTF,PINK,Stock,USD,2017-12-04,2020-06-04
76184,TLL,NYSE ARCA,ETF,USD,2008-04-01,2015-09-11
76185,TLLEQ,PINK,Stock,USD,2017-09-22,2020-06-17
76186,TLLGF,OTCMKTS,Stock,USD,2017-09-26,2018-10-23
76187,TLLHX,NMFQS,Mutual Fund,USD,2016-01-04,2020-06-19
76188,TLLIX,NMFQS,Mutual Fund,USD,2009-10-01,2020-06-19
76189,TLLLX,NMFQS,Mutual Fund,USD,,
76190,TLLP,NYSE,Stock,USD,2011-04-20,2017-07-31
76191,TLLPX,NMFQS,Mutual Fund,USD,2009-10-01,2020-06-19
76192,TLLRX,NMFQS,Mutual Fund,USD,2009-10-01,2020-06-19
76193,TLLT,PINK,Stock,USD,2017-09-22,2018-05-31
76194,TLLTD,PINK,Stock,USD,2015-10-21,2018-06-29
76195,TLLTF,OTCQB,Stock,USD,2018-05-11,2020-06-19
76196,TLLVX,NMFQS,Mutual Fund,USD,2019-05-13,2020-06-19
76197,TLLYF,OTCGREY,Stock,USD,2017-09-28,2020-06-18
76198,TLLZD,OTCMKTS,Stock,USD,2010-06-25,2018-05-16
76199,TLLZF,OTCGREY,Stock,USD,2010-06-25,2019-12-02
76200,TLM,NYSE,Stock,USD,1997-10-16,2015-05-15
76201,TLMAX,NMFQS,Mutual Fund,USD,2014-01-02,2020-06-19
76202,TLMDA,,Stock,USD,,
76203,TLMHX,NMFQS,Mutual Fund,USD,2016-01-04,2020-06-19
76204,TLMIX,NMFQS,Mutual Fund,USD,2014-01-02,2020-06-19
76205,TLMMF,OTCMKTS,Stock,USD,2015-09-04,2019-11-29
76206,TLMPX,NMFQS,Mutual Fund,USD,2009-10-01,2020-06-19
76207,TLMR,NASDAQ,Stock,USD,2014-02-11,2016-09-08
76208,TLMRX,NMFQS,Mutual Fund,USD,2009-10-01,2020-06-19
76209,TLMXX,NMFQS,Mutual Fund,USD,,
76210,TLN,NYSE,Stock,USD,2016-01-04,2016-12-14
76211,TLND,NASDAQ,Stock,USD,2016-07-29,2020-06-19
76212,TLNT,NASDAQ,Stock,USD,,
76213,TLNUF,PINK,Stock,USD,2017-09-22,2018-04-17
76214,TLO,NYSE ARCA,ETF,USD,2007-05-30,2017-10-13
76215,TLOFF,PINK,Stock,USD,2007-07-26,2020-06-19
76216,TLOFX,NMFQS,Mutual Fund,USD,2017-03-22,2020-06-19
76217,TLOG,PINK,Stock,USD,2013-12-12,2020-06-19
76218,TLON,OTCBB,Stock,USD,,
76219,TLOOF,PINK,Stock,USD,2018-12-13,2020-06-16
76220,TLORX,NMFQS,Mutual Fund,USD,2017-05-05,2020-06-19
76221,TLOTX,NMFQS,Mutual Fund,USD,2017-05-05,2020-06-19
76222,TLP,NYSE,Stock,USD,2005-05-25,2019-02-26
76223,TLPC,OTCMKTS,Stock,USD,1996-09-25,2020-06-09
76224,TLPFF,PINK,Stock,USD,2007-10-04,2020-06-19
76225,TLPFY,PINK,Stock,USD,2013-07-11,2020-06-19
76226,TLPPF,OTCGREY,Stock,USD,2019-07-25,2020-06-11
76227,TLPRX,NMFQS,Mutual Fund,USD,2009-09-30,2020-06-19
76228,TLQGF,OTCMKTS,Stock,USD,2016-11-04,2019-07-15
76229,TLQHX,NMFQS,Mutual Fund,USD,2016-01-04,2020-06-19
76230,TLQIX,NMFQS,Mutual Fund,USD,2009-10-01,2020-06-19
76231,TLQRX,NMFQS,Mutual Fund,USD,2009-10-01,2020-06-19
76232,TLR,NYSE,Stock,USD,,
76233,TLRA,NYSE,Stock,USD,2013-06-27,2020-03-31
76234,TLRAX,NMFQS,Mutual Fund,USD,2001-08-16,2020-06-19
76235,TLRBX,NMFQS,Mutual Fund,USD,2001-08-03,2020-06-19
76236,TLRCX,NMFQS,Mutual Fund,USD,2001-08-02,2020-06-19
76237,TLRD,NYSE,Stock,USD,2016-01-04,2020-06-19
76238,TLRHX,NMFQS,Mutual Fund,USD,2016-01-04,2020-06-19
76239,TLRIX,NMFQS,Mutual Fund,USD,2007-12-03,2020-06-19
76240,TLRK,NASDAQ,Stock,USD,,
76241,TLRRX,NMFQS,Mutual Fund,USD,2007-12-03,2020-06-19
76242,TLRS,OTCQB,Stock,USD,2016-02-16,2020-06-19
76243,TLRSX,NMFQS,Mutual Fund,USD,2019-05-13,2020-06-19
76244,TLRTX,NMFQS,Mutual Fund,USD,,
76245,TLRY,NASDAQ,Stock,USD,2018-07-19,2020-06-19
76246,TLSA,NASDAQ,Stock,USD,2018-11-20,2020-06-19
76247,TLSHX,NMFQS,Mutual Fund,USD,2016-01-04,2020-06-19
76248,TLSI,NASDAQ,Stock,USD,,
76249,TLSIX,NMFQS,Mutual Fund,USD,2001-02-15,2017-09-20
76250,TLSMF,,Stock,USD,2017-12-13,2020-05-26
76251,TLSNF,PINK,Stock,USD,2007-07-17,2020-06-19
76252,TLSNY,PINK,Stock,USD,2011-02-22,2020-06-19
76253,TLSP,NASDAQ,Stock,USD,,
76254,TLSPX,NMFQS,Mutual Fund,USD,2011-12-09,2020-06-19
76255,TLSRP,PINK,Stock,USD,2007-07-17,2020-06-19
76256,TLSRX,NMFQS,Mutual Fund,USD,2011-12-09,2020-06-19
76257,TLSS,PINK,Stock,USD,2014-05-29,2020-06-19
76258,TLSSX,NMFQS,Mutual Fund,USD,2001-02-15,2017-09-20
76259,TLSTX,NMFQS,Mutual Fund,USD,2019-05-13,2020-06-19
76260,TLSVX,NMFQS,Mutual Fund,USD,2011-07-15,2017-09-20
76261,TLSYY,PINK,Stock,USD,2007-07-13,2020-06-19
76262,TLT,NASDAQ,ETF,USD,2002-07-26,2020-06-19
76263,TLTD,NYSE ARCA,ETF,USD,2012-10-02,2020-06-19
76264,TLTE,NYSE ARCA,ETF,USD,2012-10-02,2020-06-19
76265,TLTFF,OTCQB,Stock,USD,2007-07-18,2020-06-19
76266,TLTHX,NMFQS,Mutual Fund,USD,2016-01-04,2020-06-19
76267,TLTIX,NMFQS,Mutual Fund,USD,2009-10-01,2020-06-19
76268,TLTN,NASDAQ,Stock,USD,,
76269,TLTN1,NASDAQ,Stock,USD,,
76270,TLTPX,NMFQS,Mutual Fund,USD,2009-10-01,2020-06-19
76271,TLTRX,NMFQS,Mutual Fund,USD,2009-10-01,2020-06-19
76272,TLTTX,NMFQS,Mutual Fund,USD,,
76273,TLTZF,PINK,Stock,USD,2007-07-25,2020-06-19
76274,TLTZY,PINK,Stock,USD,2011-02-15,2020-06-19
76275,TLVAX,NMFQS,Mutual Fund,USD,1999-07-30,2020-06-19
76276,TLVCX,NMFQS,Mutual Fund,USD,2004-02-03,2020-06-19
76277,TLVIX,NMFQS,Mutual Fund,USD,1999-10-29,2020-06-19
76278,TLVLF,PINK,Stock,USD,2016-02-05,2020-06-16
76279,TLVOX,NMFQS,Mutual Fund,USD,2017-02-28,2020-06-19
76280,TLVPX,NMFQS,Mutual Fund,USD,2009-10-01,2020-06-19
76281,TLVTF,NASDAQ,Stock,USD,,
76282,TLVUX,NMFQS,Mutual Fund,USD,1995-11-01,2017-01-24
76283,TLWCX,NMFQS,Mutual Fund,USD,2016-01-04,2020-06-19
76284,TLWHX,NMFQS,Mutual Fund,USD,2016-01-04,2020-06-19
76285,TLWIX,NMFQS,Mutual Fund,USD,2009-09-30,2020-06-19
76286,TLWPX,NMFQS,Mutual Fund,USD,2009-09-30,2020-06-19
76287,TLWRX,NMFQS,Mutual Fund,USD,2009-10-01,2020-06-19
76288,TLXHX,NMFQS,Mutual Fund,USD,2016-01-04,2020-06-19
76289,TLXIX,NMFQS,Mutual Fund,USD,2009-10-01,2020-06-19
76290,TLXN,NASDAQ,Stock,USD,,
76291,TLXNX,NMFQS,Mutual Fund,USD,2014-09-29,2020-06-19
76292,TLXPF,OTCMKTS,Stock,USD,2017-09-26,2018-07-30
76293,TLXPX,NMFQS,Mutual Fund,USD,2014-09-29,2020-06-19
