,ticker,exchange,assetType,priceCurrency,startDate,endDate
51594,MMFRX,NMFQS,Mutual Fund,USD,2019-02-19,2020-06-22
51595,MMFTX,NMFQS,Mutual Fund,USD,2019-02-19,2020-06-22
51596,MMFUX,NMFQS,Mutual Fund,USD,2019-02-19,2020-06-22
51597,MMFVX,NMFQS,Mutual Fund,USD,2000-04-28,2020-06-22
51598,MMFWX,NMFQS,Mutual Fund,USD,2019-02-19,2020-06-22
51599,MMFYX,NMFQS,Mutual Fund,USD,2000-04-28,2020-06-22
51600,MMFZX,NMFQS,Mutual Fund,USD,2019-02-19,2020-06-22
51601,MMGAX,NMFQS,Mutual Fund,USD,1988-06-06,2020-06-22
51602,MMGEX,NMFQS,Mutual Fund,USD,1999-04-30,2020-06-22
51603,MMGFX,NMFQS,Mutual Fund,USD,2015-01-02,2020-06-22
51604,MMGMW,OTCBB,Stock,USD,2012-08-02,2017-09-18
51605,MMGPX,NMFQS,Mutual Fund,USD,2017-02-01,2020-06-22
51606,MMGR,NASDAQ,Stock,USD,,
51607,MMGR1,,Stock,USD,,
51608,MMGTX,NMFQS,Mutual Fund,USD,2017-02-01,2020-06-22
51609,MMHAX,NMFQS,Mutual Fund,USD,2010-03-30,2020-06-22
51610,MMHBX,NMFQS,Mutual Fund,USD,1993-09-07,2020-06-22
51611,MMHCX,NMFQS,Mutual Fund,USD,1998-09-21,2020-06-22
51612,MMHDF,OTCMKTS,Stock,USD,2017-11-01,2017-12-27
51613,MMHDX,NMFQS,Mutual Fund,USD,2010-03-30,2020-06-22
51614,MMHEX,NMFQS,Mutual Fund,USD,2019-11-01,2020-06-22
51615,MMHIX,NMFQS,Mutual Fund,USD,2010-03-30,2020-06-22
51616,MMHKX,NMFQS,Mutual Fund,USD,2017-06-08,2020-06-22
51617,MMHTF,OTCMKTS,Stock,USD,2003-10-20,2020-06-09
51618,MMHTX,NMFQS,Mutual Fund,USD,,
51619,MMHVX,NMFQS,Mutual Fund,USD,2010-03-30,2020-06-22
51620,MMHYX,NMFQS,Mutual Fund,USD,1984-02-23,2020-06-22
51621,MMI,NYSE,Stock,USD,2013-10-31,2020-06-22
51622,MMI1,,Stock,USD,,
51623,MMI2,NYSE,Stock,USD,,
51624,MMIAX,NMFQS,Mutual Fund,USD,1997-12-31,2020-06-22
51625,MMIBX,NMFQS,Mutual Fund,USD,1986-12-29,2020-06-22
51626,MMICX,NMFQS,Mutual Fund,USD,1993-12-31,2020-06-22
51627,MMIDX,NMFQS,Mutual Fund,USD,2007-06-25,2020-06-22
51628,MMIEX,NMFQS,Mutual Fund,USD,1998-02-27,2020-06-22
51629,MMIFX,NMFQS,Mutual Fund,USD,1991-09-18,2020-06-22
51630,MMIGX,NMFQS,Mutual Fund,USD,2007-06-25,2020-06-22
51631,MMIIX,NMFQS,Mutual Fund,USD,2011-06-01,2020-06-22
51632,MMIN,NYSE ARCA,ETF,USD,2017-10-18,2020-06-22
51633,MMINX,NMFQS,Mutual Fund,USD,2002-12-30,2020-06-22
51634,MMIO,OTCMKTS,Stock,USD,1996-12-20,2020-05-28
51635,MMIRF,OTCGREY,Stock,USD,2001-06-28,2020-06-22
51636,MMISX,NMFQS,Mutual Fund,USD,2010-04-01,2020-06-22
51637,MMIT,NYSE ARCA,ETF,USD,2017-10-18,2020-06-22
51638,MMITX,NMFQS,Mutual Fund,USD,,
51639,MMIUX,NMFQS,Mutual Fund,USD,2019-02-20,2020-06-22
51640,MMIXX,NMFQS,Mutual Fund,USD,,
51641,MMIYX,NMFQS,Mutual Fund,USD,2010-04-01,2020-06-22
51642,MMIZX,NMFQS,Mutual Fund,USD,2011-12-07,2020-06-22
51643,MMJ,PINK,Stock,USD,2017-05-30,2020-06-19
51644,MMJAX,NMFQS,Mutual Fund,USD,2010-04-01,2020-06-22
51645,MMJFF,OTCQB,Stock,USD,2015-02-23,2020-06-22
51646,MMJNX,NMFQS,Mutual Fund,USD,2015-01-02,2020-06-22
51647,MMJSX,NMFQS,Mutual Fund,USD,2010-04-01,2020-06-22
51648,MMJTX,NMFQS,Mutual Fund,USD,2015-01-02,2020-06-22
51649,MMJUX,NMFQS,Mutual Fund,USD,2015-01-02,2020-06-22
51650,MMJYX,NMFQS,Mutual Fund,USD,2010-04-01,2020-06-22
51651,MMJZX,NMFQS,Mutual Fund,USD,2015-01-02,2020-06-22
51652,MMKAX,NMFQS,Mutual Fund,USD,2010-04-01,2020-06-22
51653,MMKBX,NMFQS,Mutual Fund,USD,1995-12-29,2020-06-22
51654,MMKNX,NMFQS,Mutual Fund,USD,2015-01-02,2020-06-22
51655,MMKSX,NMFQS,Mutual Fund,USD,2010-04-01,2020-06-22
51656,MMKTX,NMFQS,Mutual Fund,USD,2015-01-02,2020-06-22
51657,MMKUX,NMFQS,Mutual Fund,USD,2015-01-02,2020-06-22
51658,MMKYX,NMFQS,Mutual Fund,USD,2010-04-01,2020-06-22
51659,MMKZX,NMFQS,Mutual Fund,USD,2015-01-02,2020-06-22
51660,MMLAX,NMFQS,Mutual Fund,USD,2000-04-28,2019-01-10
51661,MMLDX,NMFQS,Mutual Fund,USD,2019-02-20,2020-06-22
51662,MMLG,,ETF,USD,,
51663,MMLP,NASDAQ,Stock,USD,2002-11-01,2020-06-22
51664,MMLRX,NMFQS,Mutual Fund,USD,2019-02-20,2020-06-22
51665,MMLTF,OTCGREY,Stock,USD,2013-04-08,2020-06-08
51666,MMLXX,NMFQS,Mutual Fund,USD,,
51667,MMLYX,NMFQS,Mutual Fund,USD,2000-04-28,2019-01-10
51668,MMM,NYSE,Stock,USD,1970-01-02,2020-06-22
51669,MMMB,OTCQB,Stock,USD,2013-05-22,2020-06-22
51670,MMMDF,OTCMKTS,Stock,USD,2016-07-27,2019-09-16
51671,MMMKF,PINK,Stock,USD,2009-06-11,2020-06-11
51672,MMMM,PINK,Stock,USD,2007-07-17,2020-06-22
51673,MMMPX,NMFQS,Mutual Fund,USD,2014-01-02,2020-06-22
51674,MMMRF,PINK,Stock,USD,2019-01-09,2020-04-29
51675,MMMW,PINK,Stock,USD,2001-12-26,2020-06-22
51676,MMMXX,NMFQS,Mutual Fund,USD,,
51677,MMND,OTCQB,Stock,USD,2005-02-04,2020-06-22
51678,MMNFF,OTCQX,Stock,USD,2018-05-30,2020-06-22
51679,MMNGF,PINK,Stock,USD,2016-07-12,2020-06-22
51680,MMNNF,OTCGREY,Stock,USD,2017-10-05,2020-03-20
51681,MMNRX,NMFQS,Mutual Fund,USD,2015-01-02,2020-06-22
51682,MMNT,PINK,Stock,USD,2018-01-18,2020-06-22
51683,MMNTX,NMFQS,Mutual Fund,USD,2015-01-02,2020-06-22
51684,MMNUX,NMFQS,Mutual Fund,USD,2015-01-02,2020-06-22
51685,MMNWF,OTCGREY,Stock,USD,2019-01-09,2020-06-22
51686,MMNXX,NMFQS,Mutual Fund,USD,,
51687,MMNZX,NMFQS,Mutual Fund,USD,2015-01-02,2020-06-22
51688,MMOEF,OTCGREY,Stock,USD,2016-03-24,2020-05-11
51689,MMOIX,NMFQS,Mutual Fund,USD,2010-07-30,2019-05-24
51690,MMOMX,NMFQS,Mutual Fund,USD,2010-07-30,2019-05-24
51691,MMP,NYSE,Stock,USD,2001-03-19,2020-06-22
51692,MMPCX,NMFQS,Mutual Fund,USD,1999-06-09,2020-06-22
51693,MMPDX,NMFQS,Mutual Fund,USD,,
51694,MMPIX,NMFQS,Mutual Fund,USD,2012-06-22,2020-06-22
51695,MMPLX,NMFQS,Mutual Fund,USD,2012-06-22,2020-06-22
51696,MMPM,PINK,Stock,USD,2018-01-12,2018-01-12
51697,MMPPX,NMFQS,Mutual Fund,USD,2012-06-22,2020-06-22
51698,MMPT,NASDAQ,Stock,USD,,
51699,MMPWQ,PINK,Stock,USD,2009-12-10,2019-04-15
51700,MMPXX,NMFQS,Mutual Fund,USD,,
51701,MMQAX,NMFQS,Mutual Fund,USD,2006-03-31,2020-06-22
51702,MMQFX,NMFQS,Mutual Fund,USD,2015-01-02,2020-06-22
51703,MMQIX,NMFQS,Mutual Fund,USD,2015-01-02,2020-06-22
51704,MMQLX,NMFQS,Mutual Fund,USD,2006-03-31,2020-06-22
51705,MMQSX,NMFQS,Mutual Fund,USD,2006-03-31,2020-06-22
51706,MMQTX,NMFQS,Mutual Fund,USD,2015-01-02,2020-06-22
51707,MMQYX,NMFQS,Mutual Fund,USD,2006-03-31,2020-06-22
51708,MMR,NYSE,Stock,USD,,
51709,MMRAX,NMFQS,Mutual Fund,USD,2005-04-04,2020-06-22
51710,MMRBX,NMFQS,Mutual Fund,USD,2005-04-04,2020-06-22
51711,MMRCX,NMFQS,Mutual Fund,USD,2005-04-04,2020-06-22
51712,MMRDX,NMFQS,Mutual Fund,USD,2008-02-28,2020-06-22
51713,MMRF,OTCMKTS,Stock,USD,2017-09-22,2020-06-22
51714,MMRFX,NMFQS,Mutual Fund,USD,2019-02-20,2020-06-22
51715,MMRGF,OTCQX,Stock,USD,2010-12-07,2020-06-22
51716,MMRHX,NMFQS,Mutual Fund,USD,2016-03-01,2020-06-22
51717,MMRIX,NMFQS,Mutual Fund,USD,2005-04-04,2020-06-22
51718,MMRJX,NMFQS,Mutual Fund,USD,,
51719,MMRKX,NMFQS,Mutual Fund,USD,2019-06-14,2020-06-22
51720,MMRNX,NMFQS,Mutual Fund,USD,2007-12-18,2020-06-22
51721,MMRTF,OTCMKTS,Stock,USD,2017-11-21,2019-06-06
51722,MMRTX,NMFQS,Mutual Fund,USD,2015-01-02,2020-06-22
51723,MMRTY,PINK,Stock,USD,2009-05-01,2020-06-22
51724,MMRUX,NMFQS,Mutual Fund,USD,2015-01-02,2020-06-22
51725,MMRXX,NMFQS,Mutual Fund,USD,,
51726,MMRYX,NMFQS,Mutual Fund,USD,2007-12-18,2020-06-22
51727,MMRZX,NMFQS,Mutual Fund,USD,2015-01-02,2020-06-22
51728,MMS,NYSE,Stock,USD,1997-06-13,2020-06-22
51729,MMSCX,NMFQS,Mutual Fund,USD,2007-05-02,2020-06-22
51730,MMSD,,ETF,USD,,
51731,MMSDF,OTCGREY,Stock,USD,2007-08-07,2020-06-22
51732,MMSDX,NMFQS,Mutual Fund,USD,2010-04-01,2020-06-22
51733,MMSGF,OTCGREY,Stock,USD,2017-06-01,2019-10-07
51734,MMSGX,NMFQS,Mutual Fund,USD,2019-02-19,2020-06-22
51735,MMSI,NASDAQ,Stock,USD,1992-02-26,2020-06-22
51736,MMSIX,NMFQS,Mutual Fund,USD,2007-05-02,2020-06-22
51737,MMSJX,NMFQS,Mutual Fund,USD,2018-01-17,2020-06-22
51738,MMSKX,NMFQS,Mutual Fund,USD,2019-02-19,2020-06-22
51739,MMSLX,NMFQS,Mutual Fund,USD,2005-01-03,2020-06-22
51740,MMSMX,NMFQS,Mutual Fund,USD,,
51741,MMSMY,PINK,Stock,USD,2014-12-19,2020-06-22
51742,MMSNX,NMFQS,Mutual Fund,USD,2005-01-03,2020-06-22
51743,MMSOX,NMFQS,Mutual Fund,USD,2019-02-19,2020-06-22
51744,MMSQX,NMFQS,Mutual Fund,USD,2018-01-17,2020-06-22
51745,MMSRX,NMFQS,Mutual Fund,USD,2004-07-29,2020-06-22
51746,MMSSX,NMFQS,Mutual Fund,USD,2005-01-03,2020-06-22
51747,MMSTX,NMFQS,Mutual Fund,USD,2017-01-03,2020-06-22
51748,MMSVX,NMFQS,Mutual Fund,USD,2019-02-19,2020-06-22
51749,MMSXX,NMFQS,Mutual Fund,USD,,
51750,MMSY,NASDAQ,Stock,USD,2001-01-02,2014-03-25
51751,MMSYX,NMFQS,Mutual Fund,USD,2005-01-03,2020-06-22
51752,MMT,NYSE,ETF,USD,1987-03-05,2020-06-22
51753,MMTC,PINK,Stock,USD,2014-02-18,2020-06-22
51754,MMTFX,NMFQS,Mutual Fund,USD,2019-02-19,2020-06-22
51755,MMTGX,NMFQS,Mutual Fund,USD,2019-02-19,2020-06-22
51756,MMTHX,NMFQS,Mutual Fund,USD,2019-02-19,2020-06-22
51757,MMTIF,OTCQB,Stock,USD,1999-02-01,2020-06-22
51758,MMTIX,NMFQS,Mutual Fund,USD,2019-02-19,2020-06-22
51759,MMTJX,NMFQS,Mutual Fund,USD,2019-02-19,2020-06-22
51760,MMTKX,NMFQS,Mutual Fund,USD,2019-02-19,2020-06-22
51761,MMTLX,NMFQS,Mutual Fund,USD,2019-02-19,2020-06-22
51762,MMTM,NYSE ARCA,ETF,USD,2012-10-25,2020-06-22
51763,MMTM1,NASDAQ,Stock,USD,,
51764,MMTMF,PINK,Stock,USD,2008-10-14,2020-06-22
51765,MMTMX,NMFQS,Mutual Fund,USD,2019-02-19,2020-06-22
51766,MMTOF,PINK,Stock,USD,2007-07-16,2020-06-22
51767,MMTOX,NMFQS,Mutual Fund,USD,2019-02-19,2020-06-22
51768,MMTPX,NMFQS,Mutual Fund,USD,2019-02-19,2020-06-22
51769,MMTQX,NMFQS,Mutual Fund,USD,2019-02-19,2020-06-22
51770,MMTRS,PINK,Stock,USD,2010-10-13,2020-06-22
51771,MMTRX,NMFQS,Mutual Fund,USD,2019-02-19,2020-06-22
51772,MMTS,OTCMKTS,Stock,USD,2006-06-16,2020-06-12
51773,MMTSX,NMFQS,Mutual Fund,USD,2007-12-18,2020-06-22
51774,MMTTX,NMFQS,Mutual Fund,USD,2019-02-19,2020-06-22
51775,MMTUX,NMFQS,Mutual Fund,USD,2019-02-19,2020-06-22
51776,MMTV,OTCMKTS,Stock,USD,2007-12-20,2020-06-05
51777,MMTVX,NMFQS,Mutual Fund,USD,2019-02-19,2020-06-22
51778,MMTWX,NMFQS,Mutual Fund,USD,2019-02-19,2020-06-22
51779,MMU,NYSE,ETF,USD,1992-07-17,2020-06-22
51780,MMUBX,NMFQS,Mutual Fund,USD,1993-09-07,2020-06-22
51781,MMUCX,NMFQS,Mutual Fund,USD,1993-12-31,2020-06-22
51782,MMUFX,NMFQS,Mutual Fund,USD,1992-02-14,2020-06-22
51783,MMUGX,NMFQS,Mutual Fund,USD,2005-04-01,2020-06-22
51784,MMUHX,NMFQS,Mutual Fund,USD,2005-04-01,2020-06-22
51785,MMUIX,NMFQS,Mutual Fund,USD,1996-12-31,2020-06-22
51786,MMUJX,NMFQS,Mutual Fund,USD,2005-04-01,2020-06-22
51787,MMUKX,NMFQS,Mutual Fund,USD,2012-06-01,2020-06-22
51788,MMUS,NASDAQ,Stock,USD,,
51789,MMUSX,NMFQS,Mutual Fund,USD,,
51790,MMUTX,NMFQS,Mutual Fund,USD,2019-02-20,2020-06-22
51791,MMV,AMEX,ETF,USD,1999-01-27,2019-01-18
51792,MMVFX,NMFQS,Mutual Fund,USD,2015-01-02,2020-06-22
51793,MMVYX,NMFQS,Mutual Fund,USD,2002-01-02,2020-06-22
51794,MMWAX,NMFQS,Mutual Fund,USD,2014-01-02,2020-06-22
51795,MMWBX,NMFQS,Mutual Fund,USD,2016-01-04,2020-06-22
51796,MMWCX,NMFQS,Mutual Fund,USD,2016-01-04,2020-06-22
51797,MMWDX,NMFQS,Mutual Fund,USD,2016-01-04,2020-06-22
51798,MMWEX,NMFQS,Mutual Fund,USD,2015-01-02,2020-06-22
51799,MMWFX,NMFQS,Mutual Fund,USD,2016-01-04,2020-06-22
51800,MMWGX,NMFQS,Mutual Fund,USD,2016-01-04,2020-06-22
51801,MMWHX,NMFQS,Mutual Fund,USD,2016-01-04,2020-06-22
51802,MMWIX,NMFQS,Mutual Fund,USD,2016-01-04,2020-06-22
51803,MMWSX,NMFQS,Mutual Fund,USD,2014-01-02,2020-06-22
51804,MMWTX,NMFQS,Mutual Fund,USD,2015-01-02,2020-06-22
51805,MMWUX,NMFQS,Mutual Fund,USD,2015-01-02,2020-06-22
51806,MMWXX,NMFQS,Mutual Fund,USD,,
51807,MMWYX,NMFQS,Mutual Fund,USD,2014-01-02,2020-06-22
51808,MMWZX,NMFQS,Mutual Fund,USD,2015-01-02,2020-06-22
51809,MMX,NYSE,Stock,USD,2016-07-12,2020-06-22
51810,MMX,,Stock,USD,,
51811,MMX2,NYSE,Stock,USD,,
51812,MMXAX,NMFQS,Mutual Fund,USD,2010-04-01,2020-06-22
51813,MMXBX,NMFQS,Mutual Fund,USD,2019-02-19,2020-06-22
51814,MMXCX,NMFQS,Mutual Fund,USD,2019-02-19,2020-06-22
51815,MMXDX,NMFQS,Mutual Fund,USD,2019-02-19,2020-06-22
51816,MMXEX,NMFQS,Mutual Fund,USD,2019-02-19,2020-06-22
51817,MMXMY,PINK,Stock,USD,2016-01-06,2019-07-18
51818,MMXNX,NMFQS,Mutual Fund,USD,2015-01-02,2020-06-22
51819,MMXSX,NMFQS,Mutual Fund,USD,2010-04-01,2020-06-22
51820,MMXT,,Stock,USD,,
51821,MMXTX,NMFQS,Mutual Fund,USD,2015-01-02,2020-06-22
51822,MMXUX,NMFQS,Mutual Fund,USD,2015-01-02,2020-06-22
51823,MMXXF,PINK,Stock,USD,2014-03-12,2019-11-15
51824,MMXYX,NMFQS,Mutual Fund,USD,2010-04-01,2020-06-22
51825,MMXZX,NMFQS,Mutual Fund,USD,2015-01-02,2020-06-22
51826,MMYAX,NMFQS,Mutual Fund,USD,2001-12-31,2020-06-22
51827,MMYLX,NMFQS,Mutual Fund,USD,2002-01-02,2020-06-22
51828,MMYT,NASDAQ,Stock,USD,2010-08-12,2020-06-22
51829,MMZAX,NMFQS,Mutual Fund,USD,2006-12-15,2017-08-11
51830,MMZFX,NMFQS,Mutual Fund,USD,2015-01-02,2017-12-22
51831,MMZIX,NMFQS,Mutual Fund,USD,2015-01-02,2017-12-22
51832,MMZLX,NMFQS,Mutual Fund,USD,2006-12-15,2017-08-11
51833,MMZSX,NMFQS,Mutual Fund,USD,2006-12-15,2017-12-22
51834,MMZTX,NMFQS,Mutual Fund,USD,2015-01-02,2017-12-22
51835,MMZYX,NMFQS,Mutual Fund,USD,2006-12-15,2017-12-22
51836,MN,NYSE,Stock,USD,2011-11-18,2020-06-22
51837,MNA,NYSE ARCA,ETF,USD,2009-11-17,2020-06-22
51838,MNAP,PINK,Stock,USD,2005-11-22,2020-06-22
51839,MNARF,OTCGREY,Stock,USD,2017-10-13,2020-06-22
51840,MNAT,OTCQX,Stock,USD,2001-01-02,2020-06-22
51841,MNAXX,NMFQS,Mutual Fund,USD,,
51842,MNBAX,NMFQS,Mutual Fund,USD,1993-10-12,2020-06-22
51843,MNBC,PINK,Stock,USD,2001-01-02,2020-04-30
51844,MNBCX,NMFQS,Mutual Fund,USD,2003-10-01,2020-06-22
51845,MNBEF,PINK,Stock,USD,2001-01-02,2020-06-18
51846,MNBEY,PINK,Stock,USD,2007-07-18,2020-06-22
51847,MNBIX,NMFQS,Mutual Fund,USD,2008-03-28,2020-06-22
51848,MNBO,OTCQB,Stock,USD,2005-04-26,2020-06-22
51849,MNBP,OTCQX,Stock,USD,2001-01-02,2020-06-22
51850,MNBRX,NMFQS,Mutual Fund,USD,2010-06-30,2020-06-22
51851,MNBT,OTCMKTS,Stock,USD,2012-05-30,2018-10-10
51852,MNBWX,NMFQS,Mutual Fund,USD,2019-04-01,2020-06-22
51853,MNBXX,NMFQS,Mutual Fund,USD,,
51854,MNC,NYSE,Stock,USD,2006-12-28,2009-02-27
51855,MNCCX,NMFQS,Mutual Fund,USD,2010-01-05,2020-06-22
51856,MNCDX,NMFQS,Mutual Fund,USD,,
51857,MNCEX,NMFQS,Mutual Fund,USD,2019-09-03,2020-06-18
51858,MNCIX,NMFQS,Mutual Fund,USD,2008-03-28,2020-06-22
51859,MNCL,NASDAQ,Stock,USD,2019-02-28,2020-06-22
51860,MNCLU,NASDAQ,Stock,USD,2019-02-07,2020-06-22
51861,MNCLW,NASDAQ,Stock,USD,2019-02-28,2020-06-22
51862,MNCLX,NMFQS,Mutual Fund,USD,2017-01-03,2020-06-22
51863,MNCPX,NMFQS,Mutual Fund,USD,2013-08-07,2020-06-22
51864,MNCRX,NMFQS,Mutual Fund,USD,2010-07-02,2020-06-22
51865,MNCSX,NMFQS,Mutual Fund,USD,,
51866,MNCWX,NMFQS,Mutual Fund,USD,2019-04-01,2020-06-22
51867,MNCYX,NMFQS,Mutual Fund,USD,,
51868,MND,,Stock,USD,,
51869,MND.A,,Stock,USD,,
51870,MNDAX,NMFQS,Mutual Fund,USD,1996-12-31,2020-06-22
51871,MNDBX,NMFQS,Mutual Fund,USD,1997-10-31,2020-06-22
51872,MNDCX,NMFQS,Mutual Fund,USD,1997-10-31,2020-06-22
51873,MNDFX,NMFQS,Mutual Fund,USD,2008-11-11,2020-06-22
51874,MNDGX,NMFQS,Mutual Fund,USD,2005-03-31,2020-06-22
51875,MNDHX,NMFQS,Mutual Fund,USD,2005-03-31,2020-06-22
51876,MNDIX,NMFQS,Mutual Fund,USD,1996-12-31,2020-06-22
51877,MNDJF,OTCQB,Stock,USD,2007-09-26,2020-06-22
51878,MNDJX,NMFQS,Mutual Fund,USD,2005-03-31,2020-06-22
51879,MNDKX,NMFQS,Mutual Fund,USD,2012-06-01,2020-06-22
51880,MNDMF,OTCMKTS,Stock,USD,2017-10-13,2020-05-29
51881,MNDO,NASDAQ,Stock,USD,2000-08-08,2020-06-22
51882,MNDP,PINK,Stock,USD,2011-07-12,2020-06-22
51883,MNDRX,NMFQS,Mutual Fund,USD,2003-10-31,2020-06-22
51884,MNDWX,NMFQS,Mutual Fund,USD,2019-03-01,2020-06-22
51885,MNE,NYSE,ETF,USD,2003-07-30,2020-06-15
51886,MNECX,NMFQS,Mutual Fund,USD,2010-01-05,2020-06-22
51887,MNEIX,NMFQS,Mutual Fund,USD,2014-01-03,2019-11-20
51888,MNELF,PINK,Stock,USD,2007-03-08,2020-06-10
51889,MNEMX,NMFQS,Mutual Fund,USD,2011-11-17,2017-11-15
51890,MNESP,PINK,Stock,USD,2017-10-19,2020-04-13
51891,MNESX,NMFQS,Mutual Fund,USD,2014-01-03,2019-11-20
51892,MNET,OTCBB,Stock,USD,1996-06-24,2017-07-24
51893,MNEWX,NMFQS,Mutual Fund,USD,2019-03-05,2019-11-20
51894,MNEZX,NMFQS,Mutual Fund,USD,2019-03-05,2019-11-12
51895,MNFIX,NMFQS,Mutual Fund,USD,2014-01-03,2016-01-25
51896,MNFSX,NMFQS,Mutual Fund,USD,2014-01-03,2016-01-25
51897,MNG,NYSE,Stock,USD,,
51898,MNGE,OTCGREY,Stock,USD,,
51899,MNGG,PINK,Stock,USD,2012-03-07,2020-06-22
51900,MNGGF,PINK,Stock,USD,2011-02-16,2020-06-22
51901,MNGIX,NMFQS,Mutual Fund,USD,2012-10-03,2018-11-30
51902,MNGPF,PINK,Stock,USD,2013-04-18,2020-06-22
51903,MNGPY,PINK,Stock,USD,2009-04-14,2019-06-17
51904,MNGSX,NMFQS,Mutual Fund,USD,2013-04-02,2018-11-30
51905,MNHAX,NMFQS,Mutual Fund,USD,2012-08-02,2020-06-22
51906,MNHCX,NMFQS,Mutual Fund,USD,2010-01-05,2020-06-22
51907,MNHD,PINK,Stock,USD,2010-12-02,2020-06-22
51908,MNHFF,OTCMKTS,Stock,USD,2017-11-22,2020-05-28
51909,MNHFY,PINK,Stock,USD,2007-08-30,2020-06-22
51910,MNHIX,NMFQS,Mutual Fund,USD,2008-03-28,2020-06-22
51911,MNHRX,NMFQS,Mutual Fund,USD,2010-07-01,2020-06-22
51912,MNHVF,PINK,Stock,USD,2007-07-13,2020-06-22
51913,MNHWX,NMFQS,Mutual Fund,USD,2019-04-01,2020-06-22
51914,MNHYX,NMFQS,Mutual Fund,USD,2009-09-15,2020-06-22
51915,MNI,NYSE,Stock,USD,1989-06-30,2020-02-13
51916,MNIEF,OTCGREY,Stock,USD,2017-02-17,2018-10-30
51917,MNIEX,NMFQS,Mutual Fund,USD,2014-04-08,2017-11-15
51918,MNII,PINK,Stock,USD,1994-07-11,2020-05-04
51919,MNIIX,NMFQS,Mutual Fund,USD,2012-03-16,2019-11-20
51920,MNILF,OTCMKTS,Stock,USD,2017-11-20,2018-08-06
51921,MNILX,NMFQS,Mutual Fund,USD,2009-04-30,2020-06-22
51922,MNILY,PINK,Stock,USD,2017-10-09,2020-06-19
51923,MNIQQ,PINK,Stock,USD,2020-02-14,2020-06-22
51924,MNIWX,NMFQS,Mutual Fund,USD,2019-03-05,2019-11-20
51925,MNK,NYSE,Stock,USD,2013-06-17,2020-06-22
51926,MNKD,NASDAQ,Stock,USD,2004-07-28,2020-06-22
51927,MNKG,PINK,Stock,USD,2012-07-23,2020-06-22
51928,MNKIF,OTCMKTS,Stock,USD,2004-10-15,2018-09-28
51929,MNKKF,OTCMKTS,Stock,USD,2017-09-26,2019-01-09
51930,MNLCF,PINK,Stock,USD,2020-05-20,2020-05-22
51931,MNLDF,OTCMKTS,Stock,USD,2017-12-19,2017-12-19
51932,MNLFF,PINK,Stock,USD,2020-01-17,2020-03-04
51933,MNLO,NASDAQ,Stock,USD,2018-01-25,2020-06-22
51934,MNMB,OTCQX,Stock,USD,2018-01-25,2020-06-22
51935,MNMCX,NMFQS,Mutual Fund,USD,2010-01-05,2020-06-22
51936,MNMD,NASDAQ,Stock,USD,,
51937,MNMIX,NMFQS,Mutual Fund,USD,2008-03-28,2020-06-22
51938,MNMRX,NMFQS,Mutual Fund,USD,2010-06-30,2020-06-22
51939,MNMT,PINK,Stock,USD,2015-07-14,2020-06-18
51940,MNMWX,NMFQS,Mutual Fund,USD,2019-04-01,2020-06-22
51941,MNMXX,NMFQS,Mutual Fund,USD,,
51942,MNNAX,NMFQS,Mutual Fund,USD,1996-08-19,2020-06-22
51943,MNNCF,OTCGREY,Stock,USD,,
51944,MNNCX,NMFQS,Mutual Fund,USD,1998-11-03,2020-06-22
51945,MNNFF,PINK,Stock,USD,2018-03-06,2020-05-06
51946,MNNGF,OTCGREY,Stock,USD,2015-04-10,2020-05-13
51947,MNNRX,NMFQS,Mutual Fund,USD,2004-07-29,2019-02-14
51948,MNNWX,NMFQS,Mutual Fund,USD,2019-03-05,2020-06-22
51949,MNNYX,NMFQS,Mutual Fund,USD,1996-08-19,2020-06-22
51950,MNOAX,NMFQS,Mutual Fund,USD,2012-05-14,2020-06-22
51951,MNOC,,Stock,USD,,
51952,MNOCX,NMFQS,Mutual Fund,USD,2012-05-14,2020-06-22
51953,MNODX,NMFQS,Mutual Fund,USD,2019-11-01,2020-06-22
51954,MNOIX,NMFQS,Mutual Fund,USD,2012-05-14,2020-06-22
51955,MNOIY,PINK,Stock,USD,2007-07-13,2020-06-22
51956,MNOPX,NMFQS,Mutual Fund,USD,2013-09-16,2020-06-22
51957,MNOSX,NMFQS,Mutual Fund,USD,2019-03-19,2020-06-22
51958,MNOV,NASDAQ,Stock,USD,2006-12-08,2020-06-22
51959,MNOVX,NMFQS,Mutual Fund,USD,2012-05-14,2020-06-22
51960,MNOWX,NMFQS,Mutual Fund,USD,2019-03-06,2020-06-22
51961,MNOZX,NMFQS,Mutual Fund,USD,2019-03-19,2020-06-22
51962,MNP,NYSE,ETF,USD,1993-01-25,2020-06-22
51963,MNPP,PINK,Stock,USD,2008-06-24,2020-06-22
51964,MNPQC,NASDAQ,Stock,USD,,
51965,MNPR,NASDAQ,Stock,USD,2019-12-19,2020-06-22
51966,MNQFF,PINK,Stock,USD,2020-03-16,2020-06-11
51967,MNQIX,NMFQS,Mutual Fund,USD,2015-06-05,2018-03-09
51968,MNQQY,OTCBB,Stock,USD,2014-12-22,2017-09-18
51969,MNQSX,NMFQS,Mutual Fund,USD,2016-01-04,2018-03-09
51970,MNR,NYSE,Stock,USD,1990-03-26,2020-06-22
51971,MNR-P-B,NYSE,Stock,USD,1990-03-26,2017-06-02
51972,MNR-P-B-CL,OTCBB,Stock,USD,1990-03-26,2017-06-06
